"<a href=""https://www.youtube.com/watch?v=Gmrl9La2A0c&amp;t=79"">1:19</a> 너무 자연스럽게 넘어갈뻔 했네요ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1085"">18:05</a>~<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1089"">18:09</a>고고고고 할레루야ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=11"">0:11</a> 메추리알 ㅋㅋㅋㅌ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1200"">20:00</a> 여기부터 감자 개웃김ㅜ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1272"">21:12</a> 이 장면에서 대모 걸린사람 흐뭇하게 웃고있었을것같다<br><br>아님 채팅처럼 박장대소 하거나ㅋㄱㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1278"">21:18</a> 감자 깎는 척만 하고 가만히 있다가 f 살며시 누르는 거 진짜ㅋㅋㅋㅋㅋㅋ 영상 처음부터 끝까지 웃음이 안 멈춰요ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1294"">21:34</a> &quot;sinbu babo?&quot; ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=431"">7:11</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ태세전환"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=433"">7:13</a> ㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=534"">8:54</a> ㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=570"">9:30</a> 저만웃김?ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=6"">0:06</a> 처음부터 공룡님의 수준급 영어실력으로 시작하는 게임"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=636"">10:36</a> 머리에서 안떠나는 &#39;그&#39; 구간"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=641"">10:41</a>역시첫날은 도주인가?ㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=749"">12:29</a> 애들을 지켜야해"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=750"">12:30</a> 이때부터 애들을 지켜야되의 시작이였을까요 ㅋㅋㅋ😂"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=817"">13:37</a>  Emma mohae ㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=90"">1:30</a> 이름이 노라 인 것 부터 일 안하고 놀 것 같네"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=91"">1:31</a> 노라는 일 안하고 노라! 깔깔깔깔깔"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=91"">1:31</a> 아 ㅋㅋ 노라서 일 늦음 ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=919"">15:19</a> 대모님 자꾸 주모님 되는거 개웃겨ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=927"">15:27</a>"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=927"">15:27</a>부터 너무 웃곀ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=929"">15:29</a> 아니 공룡님 시니어였다가 바로 대모되니까 급발진으로 타락하는게 진짜 개웃기넼ㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=932"">15:32</a> ㅋㅋㅋㅋㄱ"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=932"">15:32</a>갑자기 돌변하는거 겁내웃기내"
"<a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=932"">15:32</a>갑자기돌변 하는거 겁내웃기내"
"<a href=""https://www.youtube.com/watch?v=IGFrcc2WmGk&amp;t=131"">2:11</a> 캐릭터 색상이<br>꼬부기 파이리 이상해씨노 ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=IGFrcc2WmGk&amp;t=384"">6:24</a>"
"<a href=""https://www.youtube.com/watch?v=IGFrcc2WmGk&amp;t=802"">13:22</a>"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=1086"">18:06</a>"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=1228"">20:28</a> 왕자님!"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=1235"">20:35</a> 냄비 왕관 쓰신 고물상 왕자"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=1351"">22:31</a> K-Pg ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=139"">2:19</a> 와 ㄹㅇ 쪼만이 뇌지컬 역시 첫멤버. 대륙횡단열차 타다 조난당한 강아지랑은 차원이 다르구만"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=195"">3:15</a> 온클로로 인한 용암 내성"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=27"">0:27</a> 근데 요즘 경부선야간열차 끊긴거 아닌가요"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=868"">14:28</a> 레전드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜… 방송으로 볼때도 진짜 .. ㅋㅋㅋㅋㅋㅋ 너무 놀랐는데.."
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=869"">14:29</a> 그니까 공룡님 생각의 흐름은<br><br>코마랑 더 친해지고 싶다 -&gt; 코마랑 서로 편한 사이가 되면 좋겠다 -&gt; 코마를 배신하자!<br><br>이랬단 거죠..?ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=885"">14:45</a> 레전드 시작ㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=885"">14:45</a> 진짜 나빴어ㅋㅋㅋㅋㅋㅋㅋㅋㅠ 순순하게 룡님 받아줬는데 이걸 보답해주는게 아닌 배신 때려버리네..."
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=930"">15:30</a> 여기서 룡님이 변명하실 때 영상에선 많이 생략됐지만 생방송에서 정말 구구절절 미안하시다고 하셨음ㅋㅋㅋㅠ 룡팀은 필요악이였다!"
"<a href=""https://www.youtube.com/watch?v=iPyrmBH4eCY&amp;t=938"">15:38</a> 생방으로도 봤지만 다시 보니 진짜 개웃기네ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=mLbRybiO-Fk&amp;t=334"">5:34</a>  놀라운 인천의 기술력<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZNanDOiJ_9EP-_60oAQ""></a><br><a href=""https://www.youtube.com/watch?v=mLbRybiO-Fk&amp;t=364"">6:04</a>"
"<a href=""https://www.youtube.com/watch?v=mLbRybiO-Fk&amp;t=474"">7:54</a> 인천여행왔는데 경원재 들어가야해서 허락좀 부탁합니다"
"<a href=""https://www.youtube.com/watch?v=mLbRybiO-Fk&amp;t=500"">8:20</a> 이거 그 비행기 파닥거리는 짤 생각나네 ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=121"">2:01</a> 겁나 애니메이션 주인공이 수련 할때 할 것 같은 마음 가짐ㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=170"">2:50</a> 드래곤 브레스? (위액을 살짝 곁들인)"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=176"">2:56</a> 고질라냐ㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=292"">4:52</a> 타격음 미치겠넼ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=30"">0:30</a> 그냥 일어나서 가기 귀찮다는 말을 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=325"">5:25</a> 하이라이트의 시작"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=341"">5:41</a><br>위 아래 위 위 아래 ㅇㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=358"">5:58</a> 요기 뜰님 반응잌ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=359"">5:59</a> 아니 보다가 여기부분에서  겁나 터졌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=359"">5:59</a> 앜ㅋ저도 극T여서 아는데 왠지 이거보고 뭐 먹ㄱ을때마다 저 말할듯?ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=365"">6:05</a> 뜰님 도네 개웃기네ㅋㅋ<a href=""UCWf4QKgnTyvmehcRqw-JldQ/sBE1ZLLcH-eM_9EPx8m90As""></a>"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=377"">6:17</a> 뜰님 ㄱㅇㅇ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=440"">7:20</a> ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=441"">7:21</a> 아닠ㅋㅋ 겁나 웃기네"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=442"">7:22</a>초에 나 빵 터졌네 ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=453"">7:33</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 극 n의 상상 엿보기"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=64"">1:04</a> 크크크"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=74"">1:14</a> 어머니가 봉인을 하시는거 같은데ㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=OsnF0TZifXQ&amp;t=91"">1:31</a>에 공룡 귀엽다"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=251"">4:11</a> 아ㅋㅋㅋ 이런 추억의 영상을 갖고오다니...ㅋㅋㅋ<br>준비 영상과 후기 영상까지 땅따먹기 진짜 알찼다<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJSqDOiJ_9EP-_60oAQ""></a>"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=341"">5:41</a> 이랬는데 야생에서 많이 구할 수 있고 정박기 콤보 급의 데미지를 줄 수 있는 방법을 코마님이 찾아냈네"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=365"">6:05</a> 초에 뭔상황?"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=39"">0:39</a>  아 시작부터 개웃기넼ㅋㅋ<br><a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=84"">1:24</a>  공룡어..?<br><a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=135"">2:15</a>"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=39"">0:39</a> 고라니..?ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=39"">0:39</a> ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈ㅋ̆̈"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=394"">6:34</a> 랑 <a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=490"">8:10</a> 진짜 개천재다 ㄷㄷㄷ"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=40"">0:40</a> <a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=123"">2:03</a> 큐큨ㅋ ㅜㅜㅜㅜ"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=40"">0:40</a> 고라니"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=544"">9:04</a> 와 그 와중에 여기서 몇초만에 후렴과 꺼내는거 센스 미쳤넼ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=647"">10:47</a><br>이 부분 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>코마 입장에서 보면 속 터지는 실수인데 공룡 쪽에서는 사실 운이 좋았던 것 같음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1083"">18:03</a> 많이 중요한 걸 안읽으셨는데 ㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1124"">18:44</a>  애들을 구해야 해ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>아 진짜 미치겠넼ㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1124"">18:44</a> 술주정 떡밥 회수"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1124"">18:44</a> 아 전영상에 술취하고 지켜야한다 했던게 애들이었구나"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1124"">18:44</a> 애들을 구해야돼 여기서 나온거 아니에요? ㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1125"">18:45</a> 술 취하고 한말이 여기로 이어지는건가요 ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1125"">18:45</a> 애들을 구해야 해! ㅋㅎ 이 말 어디서 들어본 말인데.. ㅋㅋ 파피 플레이타임을 너무 열심히 플레이 하신 나머지 무의식적으로 나온거 아닐까요 ㅋㅋㅌㅋ 이해 안되시는 분 저번 영상 보구 오세욤ㅁ ㅋㅋㅌㅌㅌ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1125"">18:45</a> 전생에 술 좀 드셨던 것 같은 바이브네요"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1125"">18:45</a><br>??? : 애들을 구해야 해!"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1126"">18:46</a> 여기 술주정영상에서 공룡님이 애들을 지켜야해..이거랑 말이 비슷한데 사실 공룡님은 이미 이겜을하기전 미리 준비하던건가"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=120"">2:00</a> 들어오자 마자 입냄새로 기절시키는 캣넵 클라스 ㄷㄷ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=120"">2:00</a> 입냄새 때문에 충격받아서 자는건가?ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=123"">2:03</a>이때 공룡님도 같이 가스마시신듯 ㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1553"">25:53</a>"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=161"">2:41</a> 여기 꼬리 당기면 입에서 연기나는데 아무 일도 없다고 하네ㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1725"">28:45</a> 냥캣?"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1726"">28:46</a> 무지개 발산!!"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1951"">32:31</a> ㅇ마우스 안 놓치는 대신 레전드 화면ㅋㅋㅋㅋㅋㅋㅋㄹㅋㅋㄹㄹㅋㅋㅋㅋㅋㅋ 아 역시 룡님 공포겜 리액션이 최고다"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=1952"">32:32</a> 화면 흔들림 미쳤닼ㅋㅋ<br>공룡님 공포겜은 이런 맛에 본닼ㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=2479"">41:19</a> 피키피기 버튼 누를때 소고기 빼고 설마 크래프티콘과 부바부바펀트! 인가 (찍음)"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=25"">0:25</a> 본인이 놀라는걸 보고 놀라고 본인에게 미쳤다고 하는 룡"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=25"">0:25</a> 본인이 놀란 부분에서 또 놀라고 본인에게 미친놈이라고 하는 사람은 공룡님밖에 없습니다"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=2612"">43:32</a> 룡님 ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=30"">0:30</a> 아니 본인이잖아욬ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=3610"">1:00:10</a> 아니 상상으로 놀라시는 게 너무너무 웃겨요 ㅋㅋㅋ ㅠㅠ<br>시청자들이 놀랄 몫까지 다 놀라주신 덕분에 상대적으로 차분해져서 편안하고 즐겁게 감상했습니다 <a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJSqDOiJ_9EP-_60oAQ""></a>"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=3855"">1:04:15</a> 개쫄아서 여기로 도망가는 사람은 첨보네<br>쌤도 버그걸려서 안오곸ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=3900"">1:05:00</a> 세상에 이맵애서 이렇게 도망칠 수 있다는 사실을 룡님영상으로 처음 알게됐어요 ㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=40"">0:40</a> 캣냅 입니다"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=4165"">1:09:25</a> ㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=4444"">1:14:04</a> 미쳤다 진짜 정공룡 못하는게 없음"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=446"">7:26</a> 너무 귀여웡요ㅜㅜ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=446"">7:26</a> 아니 놀람 주의라길래 긴장했는데ㅋㅋㅋㅋ 하ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=448"">7:28</a> 너무 귀엽스빈다..❤"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=4509"">1:15:09</a> 너 뭔데 너 뭔데 너 뭔데 너 뭔데"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=4536"">1:15:36</a> 프레디의 피자가게 하는 것도 아니고 놀랄 때마다 방독면 쓰는 거 개웃김 진심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=4729"">1:18:49</a> 하지만 말하려고 하는데 말보다 총먼저 쏜 공룡님"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=5197"">1:26:37</a> 이부분에서 부서진 벽을 계속 보고있으면 작은 번조 버니(챕터 2에 나왔던 심벌즈 치는 토끼) 한마리가 캣냅의 가스 때문에(?) 쓰러지고 캣냅이 번조를 빠르게 낚아채가는 장면을 볼수있습니다"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=5492"">1:31:32</a> 나 이때 진짜 방독면 때문에 캐놀랬는데 시청자들도 다 놀라서 방독면 쓸때 말하라고 하니까 <br><a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=5504"">1:31:44</a> 에서 방독면 &quot;쓰고&quot; 어어 썼어 썼어 하고 말하는거 진짜ㅋㅋㅋㅋㅋ 생방에서 자꾸 시청자들 버리고 사라지시던 룡님 마지막 캣냎이랑 싸울때 새벽 2시였나 그랬는데 텐션 되게 높으셔서 끝까지 재밌게 봤습니다 영상 잘 봤습니다!!<br><br>+ <a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=5698"">1:34:58</a>"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=564"">9:24</a>"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=5680"">1:34:40</a>"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=6651"">1:50:51</a> 마미 롱 레그가 사람들 죽이는데 제일 잔인함… 팔로 사람들 높이 들어올려서 떨어트리고 또 죽을때 까지 낙사로 죽게 만듬…….개무서워.."
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=732"">12:12</a> 짜잔 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=pI1FiuHkcJc&amp;t=733"">12:13</a>"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1000"">16:40</a> 이게 맞나...? 피자 먹고 진정s?"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1045"">17:25</a> 룡님 찐텐비명에서 졸 터졌잖아요ㅋㅋㅋㅋ<br>버스타고 출근중이었는데 꽃히는 사람들의 시선이...<br>아우 쪽팔려ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1045"">17:25</a> 아닠ㅋㅋ 소리만 들으면 고문당하는줄 알겠네 ㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1046"">17:26</a> 겁나게 웃었넼ㅋㅋㅋㅋㅋㅋ와,허기워기 한두번 넘게 봤는데도 공룡님 덕분에 무서워졌다"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1072"">17:52</a><br>이때 비명이 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1215"">20:15</a> 이때 젤 웃겼음ㅋㅋㅌ"
"<a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=203"">3:23</a> 멀리서보는건 당신이 처음이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=259"">4:19</a> 펀치라고하는건 당신이 처음이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=530"">8:50</a> 거기서 망설이는건 당신이 처음이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=779"">12:59</a> 화면을 이렇게 요란하게 돌리는건 당신이 처음 이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=865"">14:25</a> 가만히 보고있는건 당신이 처음 이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=963"">16:03</a> 신나하는건 당신이 처음 이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1143"">19:03</a> 허기워기가 떨어지는걸 못본건 당신이 처음 이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=1213"">20:13</a> 아무 의심없이 케이스를 연건 당신이 처음이였어요<br><a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a> <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=778"">12:58</a>"
